,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
522,522.0,20714.94043,0.0,203.0,20.0,66.0,0.0,2.0,522.0,9133.0,1.0,0.0,1.0,1.0,31.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0
523,523.0,5337.352409,0.0,86.0,19.0,93.0,3.0,5.0,523.0,2193.0,2.0,0.0,1.0,0.0,36.0,4.0,0.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,2.0
524,524.0,5050.826183,0.0,69.0,16.0,45.0,0.0,6.0,524.0,3823.0,0.0,0.0,0.0,1.0,48.0,4.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,5.0,1.0
525,525.0,5116.624022,26173.0,68.0,2.0,10.0,1.0,9.0,525.0,7006.0,0.0,0.0,0.0,3.0,39.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0
526,526.0,7268.736958,24445.0,63.0,18.0,15.0,0.0,2.0,526.0,611.0,3.0,0.0,0.0,0.0,57.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,5.0,1.0
527,527.0,2616.613903,72302.0,66.0,6.0,27.0,0.0,1.0,527.0,2768.0,3.0,1.0,0.0,1.0,48.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,5.0,1.0
528,528.0,3738.436222,27208.0,102.0,10.0,65.0,0.0,1.0,528.0,4091.0,3.0,0.0,0.0,3.0,33.0,3.0,1.0,1.0,2.0,1.0,4.0,0.0,3.0,3.0,1.0
529,529.0,2725.356404,36650.0,69.0,2.0,70.0,1.0,1.0,529.0,922.0,1.0,1.0,0.0,4.0,22.0,1.0,0.0,0.0,1.0,2.0,7.0,1.0,3.0,0.0,0.0
530,530.0,5453.861203,30855.0,68.0,7.0,15.0,0.0,7.0,530.0,6458.0,0.0,0.0,0.0,1.0,25.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0
531,531.0,6846.150323,0.0,95.0,13.0,20.0,0.0,5.0,531.0,6007.0,0.0,1.0,1.0,0.0,19.0,4.0,0.0,1.0,0.0,1.0,5.0,0.0,2.0,5.0,0.0
532,532.0,6172.914199,99960.0,76.0,19.0,83.0,0.0,4.0,532.0,3395.0,3.0,0.0,1.0,4.0,19.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0
533,533.0,10346.32454,0.0,98.0,1.0,15.0,0.0,2.0,533.0,578.0,0.0,0.0,1.0,0.0,35.0,4.0,0.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0
534,534.0,6997.008618,55873.0,88.0,30.0,19.0,0.0,6.0,534.0,7565.0,2.0,0.0,1.0,0.0,29.0,1.0,0.0,2.0,1.0,1.0,4.0,1.0,0.0,0.0,2.0
535,535.0,4196.257691,18052.0,111.0,5.0,71.0,0.0,1.0,535.0,7613.0,0.0,0.0,2.0,3.0,49.0,2.0,0.0,1.0,0.0,1.0,3.0,2.0,3.0,0.0,1.0
536,536.0,7858.109763,28937.0,104.0,28.0,23.0,2.0,6.0,536.0,6660.0,3.0,0.0,0.0,3.0,31.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,3.0,1.0
537,537.0,6064.343994,0.0,86.0,34.0,80.0,0.0,5.0,537.0,2264.0,3.0,0.0,1.0,3.0,7.0,4.0,0.0,1.0,2.0,1.0,5.0,0.0,2.0,0.0,1.0
538,538.0,17497.52201,0.0,73.0,9.0,94.0,0.0,2.0,538.0,5135.0,1.0,1.0,0.0,1.0,51.0,4.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,1.0
539,539.0,8970.647312,12829.0,118.0,33.0,1.0,0.0,9.0,539.0,3999.0,3.0,0.0,0.0,2.0,55.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0
540,540.0,5923.117229,92163.0,73.0,3.0,79.0,0.0,6.0,540.0,3363.0,3.0,0.0,0.0,4.0,42.0,1.0,0.0,0.0,1.0,1.0,5.0,2.0,3.0,5.0,1.0
541,541.0,35850.59935,17588.0,192.0,24.0,92.0,0.0,2.0,541.0,271.0,3.0,0.0,0.0,3.0,27.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,3.0,1.0,1.0
542,542.0,4331.460674,82302.0,106.0,11.0,92.0,0.0,1.0,542.0,2537.0,4.0,0.0,0.0,3.0,33.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,3.0,1.0
543,543.0,13309.33517,0.0,127.0,19.0,40.0,0.0,2.0,543.0,4557.0,0.0,0.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,1.0,5.0,0.0,2.0,3.0,1.0
544,544.0,4528.50489,70340.0,113.0,5.0,56.0,0.0,1.0,544.0,2841.0,1.0,0.0,2.0,3.0,48.0,1.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,2.0
545,545.0,2791.906514,0.0,74.0,35.0,59.0,0.0,1.0,545.0,270.0,3.0,0.0,0.0,3.0,55.0,4.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0
546,546.0,8092.87696,50825.0,102.0,3.0,46.0,0.0,3.0,546.0,2586.0,4.0,1.0,0.0,1.0,54.0,1.0,1.0,2.0,1.0,1.0,4.0,0.0,0.0,3.0,1.0
547,547.0,7996.00748,93459.0,99.0,9.0,85.0,0.0,5.0,547.0,5555.0,0.0,0.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,0.0,1.0
548,548.0,5129.738992,86148.0,65.0,19.0,51.0,2.0,4.0,548.0,3578.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,0.0,0.0,2.0
549,549.0,5697.175238,27048.0,72.0,5.0,85.0,0.0,4.0,549.0,3047.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0
550,550.0,9217.130629,73259.0,115.0,7.0,31.0,0.0,4.0,550.0,4552.0,3.0,0.0,0.0,1.0,50.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,1.0
551,551.0,10208.92761,35482.0,129.0,21.0,59.0,0.0,3.0,551.0,3690.0,3.0,1.0,1.0,1.0,36.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0
552,552.0,4170.687348,29462.0,107.0,28.0,23.0,1.0,1.0,552.0,2300.0,3.0,1.0,0.0,4.0,8.0,1.0,0.0,1.0,2.0,1.0,5.0,1.0,1.0,3.0,0.0
553,553.0,4505.405812,67801.0,115.0,12.0,45.0,1.0,1.0,553.0,3664.0,3.0,0.0,0.0,1.0,37.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,3.0,3.0,1.0
554,554.0,3107.568648,0.0,94.0,34.0,59.0,4.0,1.0,554.0,4403.0,1.0,0.0,1.0,3.0,10.0,4.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,5.0,1.0
555,555.0,5528.664986,16042.0,73.0,33.0,58.0,0.0,9.0,555.0,3476.0,0.0,0.0,0.0,3.0,56.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,5.0,1.0
556,556.0,5045.866663,28056.0,64.0,32.0,41.0,1.0,8.0,556.0,2602.0,1.0,0.0,0.0,3.0,19.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0
557,557.0,2962.722482,16495.0,85.0,25.0,75.0,3.0,1.0,557.0,5422.0,1.0,0.0,1.0,3.0,30.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
558,558.0,8665.956372,41163.0,108.0,11.0,66.0,0.0,3.0,558.0,7641.0,1.0,0.0,0.0,4.0,57.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0
559,559.0,11413.44115,0.0,161.0,3.0,71.0,1.0,9.0,559.0,6397.0,0.0,0.0,2.0,1.0,55.0,4.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,4.0,2.0
560,560.0,15488.43196,33799.0,109.0,28.0,52.0,3.0,2.0,560.0,4414.0,1.0,0.0,0.0,0.0,26.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,2.0
561,561.0,6048.574243,0.0,61.0,17.0,71.0,3.0,2.0,561.0,5807.0,4.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0
562,562.0,5934.741492,87747.0,147.0,3.0,87.0,1.0,1.0,562.0,6581.0,3.0,0.0,2.0,0.0,51.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,3.0,2.0
563,563.0,3543.232138,35695.0,90.0,2.0,7.0,0.0,1.0,563.0,6250.0,2.0,0.0,1.0,1.0,58.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,0.0,1.0
564,564.0,3490.028304,90985.0,87.0,33.0,39.0,0.0,1.0,564.0,2000.0,1.0,0.0,1.0,4.0,19.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0
565,565.0,3683.099864,0.0,101.0,19.0,16.0,0.0,1.0,565.0,8328.0,1.0,0.0,0.0,1.0,27.0,4.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,4.0,1.0
566,566.0,5989.773931,66839.0,154.0,33.0,24.0,0.0,1.0,566.0,9054.0,1.0,1.0,2.0,1.0,10.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,4.0,1.0
567,567.0,12500.84302,0.0,165.0,16.0,43.0,0.0,3.0,567.0,7978.0,1.0,0.0,2.0,3.0,6.0,4.0,0.0,1.0,1.0,1.0,5.0,2.0,2.0,3.0,1.0
568,568.0,8609.158215,79090.0,107.0,2.0,74.0,0.0,3.0,568.0,7521.0,3.0,1.0,0.0,0.0,5.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0
569,569.0,2497.45507,24825.0,64.0,34.0,44.0,0.0,1.0,569.0,6679.0,3.0,0.0,0.0,0.0,34.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0
570,570.0,7019.177186,26806.0,63.0,32.0,19.0,0.0,2.0,570.0,7387.0,1.0,1.0,0.0,1.0,15.0,3.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0
571,571.0,5387.926265,56835.0,67.0,25.0,16.0,0.0,3.0,571.0,7918.0,3.0,0.0,0.0,1.0,13.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,5.0,2.0
572,572.0,6165.557517,0.0,88.0,12.0,54.0,0.0,6.0,572.0,3071.0,3.0,0.0,1.0,0.0,16.0,4.0,0.0,1.0,2.0,2.0,7.0,2.0,3.0,5.0,2.0
573,573.0,2730.20294,46135.0,69.0,12.0,68.0,0.0,1.0,573.0,3700.0,1.0,0.0,0.0,0.0,48.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0
574,574.0,5162.116944,0.0,73.0,21.0,87.0,0.0,4.0,574.0,5980.0,0.0,0.0,0.0,0.0,22.0,4.0,0.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,2.0
575,575.0,7937.064822,22862.0,67.0,9.0,40.0,0.0,2.0,575.0,441.0,3.0,0.0,0.0,3.0,31.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,5.0,1.0
576,576.0,8608.157233,21450.0,110.0,8.0,80.0,2.0,3.0,576.0,5501.0,3.0,0.0,0.0,3.0,53.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,4.0,2.0
577,577.0,2632.545795,95854.0,65.0,16.0,78.0,0.0,1.0,577.0,6600.0,3.0,0.0,0.0,0.0,14.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,5.0,2.0
578,578.0,7785.004214,44897.0,99.0,22.0,46.0,1.0,7.0,578.0,1605.0,3.0,0.0,1.0,0.0,41.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,2.0
579,579.0,8255.76385,54040.0,103.0,14.0,88.0,0.0,4.0,579.0,5227.0,4.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,3.0,1.0
580,580.0,4980.825042,53265.0,62.0,12.0,27.0,0.0,3.0,580.0,7001.0,3.0,0.0,0.0,4.0,32.0,1.0,0.0,2.0,1.0,1.0,4.0,1.0,2.0,0.0,2.0
581,581.0,7457.237794,0.0,198.0,18.0,55.0,1.0,1.0,581.0,5464.0,0.0,0.0,0.0,3.0,45.0,4.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,1.0,2.0
582,582.0,12302.76244,43817.0,62.0,25.0,12.0,1.0,2.0,582.0,6078.0,4.0,0.0,0.0,0.0,26.0,1.0,0.0,2.0,1.0,1.0,5.0,2.0,1.0,0.0,1.0
583,583.0,6862.508337,54780.0,88.0,22.0,72.0,3.0,5.0,583.0,859.0,1.0,0.0,1.0,3.0,50.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0
584,584.0,9048.983447,0.0,119.0,9.0,8.0,0.0,3.0,584.0,3624.0,2.0,1.0,0.0,3.0,16.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,4.0,1.0
585,585.0,5548.031892,67798.0,69.0,1.0,78.0,0.0,9.0,585.0,7118.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0
586,586.0,8312.681598,21442.0,118.0,32.0,84.0,0.0,3.0,586.0,1790.0,3.0,0.0,0.0,0.0,22.0,3.0,1.0,1.0,0.0,1.0,5.0,1.0,3.0,3.0,1.0
587,587.0,2389.980951,27615.0,62.0,19.0,18.0,1.0,1.0,587.0,2013.0,1.0,0.0,0.0,0.0,39.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,0.0,1.0
588,588.0,4458.113369,17622.0,65.0,1.0,36.0,1.0,3.0,588.0,6834.0,1.0,1.0,0.0,0.0,11.0,3.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0
589,589.0,5295.741716,50200.0,135.0,23.0,98.0,0.0,1.0,589.0,2543.0,2.0,0.0,1.0,3.0,48.0,1.0,1.0,2.0,0.0,1.0,5.0,0.0,0.0,4.0,1.0
590,590.0,3839.606117,0.0,112.0,3.0,51.0,2.0,1.0,590.0,7143.0,0.0,0.0,0.0,2.0,44.0,4.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,3.0,1.0
591,591.0,3731.504584,0.0,96.0,31.0,34.0,0.0,1.0,591.0,4220.0,1.0,1.0,1.0,3.0,47.0,4.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
592,592.0,2778.903705,73570.0,70.0,0.0,46.0,1.0,1.0,592.0,5405.0,1.0,0.0,0.0,4.0,50.0,1.0,0.0,0.0,2.0,2.0,8.0,1.0,1.0,5.0,1.0
593,593.0,4016.541995,0.0,111.0,4.0,85.0,0.0,1.0,593.0,8913.0,3.0,0.0,0.0,3.0,32.0,4.0,0.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,0.0
594,594.0,8236.917193,0.0,106.0,11.0,15.0,0.0,6.0,594.0,5888.0,4.0,0.0,2.0,3.0,42.0,4.0,0.0,1.0,1.0,2.0,7.0,0.0,3.0,0.0,0.0
595,595.0,2491.317024,36631.0,62.0,30.0,77.0,0.0,1.0,595.0,5653.0,2.0,1.0,0.0,2.0,21.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0
596,596.0,2908.875917,35895.0,73.0,11.0,51.0,0.0,1.0,596.0,5094.0,3.0,0.0,0.0,1.0,21.0,1.0,0.0,2.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0
597,597.0,4282.947971,40864.0,109.0,16.0,70.0,1.0,1.0,597.0,6127.0,0.0,1.0,0.0,1.0,49.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,3.0,1.0
598,598.0,8341.623748,0.0,118.0,15.0,77.0,0.0,4.0,598.0,900.0,3.0,0.0,2.0,1.0,29.0,4.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0
599,599.0,5090.781344,93018.0,63.0,5.0,90.0,0.0,3.0,599.0,1794.0,0.0,0.0,0.0,4.0,54.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,0.0,1.0
600,600.0,7366.1883,70014.0,62.0,6.0,4.0,0.0,2.0,600.0,569.0,3.0,0.0,0.0,0.0,35.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
601,601.0,2436.875126,48875.0,61.0,20.0,9.0,0.0,1.0,601.0,7905.0,3.0,0.0,0.0,1.0,48.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,5.0,2.0
602,602.0,8852.688689,67969.0,74.0,11.0,14.0,0.0,2.0,602.0,6799.0,1.0,0.0,0.0,0.0,54.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,0.0,1.0
603,603.0,23875.47675,0.0,108.0,8.0,55.0,0.0,2.0,603.0,1713.0,3.0,0.0,0.0,3.0,36.0,4.0,0.0,1.0,1.0,0.0,2.0,3.0,3.0,3.0,1.0
604,604.0,5600.496541,68665.0,69.0,33.0,67.0,0.0,7.0,604.0,5151.0,3.0,0.0,0.0,2.0,15.0,1.0,0.0,1.0,1.0,1.0,5.0,2.0,2.0,5.0,2.0
605,605.0,4636.54647,26802.0,66.0,7.0,43.0,1.0,5.0,605.0,1932.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0
606,606.0,7573.345057,0.0,110.0,6.0,37.0,0.0,6.0,606.0,8392.0,2.0,0.0,2.0,3.0,43.0,4.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
607,607.0,14696.63549,45345.0,125.0,0.0,73.0,0.0,2.0,607.0,6933.0,1.0,0.0,1.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,3.0,1.0
608,608.0,12298.6863,17101.0,113.0,1.0,88.0,0.0,2.0,608.0,2934.0,4.0,1.0,0.0,3.0,43.0,2.0,1.0,1.0,2.0,1.0,5.0,0.0,2.0,3.0,1.0
609,609.0,7724.840065,32051.0,193.0,4.0,40.0,1.0,1.0,609.0,8501.0,1.0,0.0,2.0,0.0,56.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,2.0,3.0,1.0
610,610.0,5946.670679,81139.0,74.0,22.0,69.0,0.0,3.0,610.0,4939.0,3.0,0.0,0.0,4.0,45.0,1.0,1.0,1.0,0.0,2.0,7.0,0.0,3.0,0.0,1.0
611,611.0,8000.545061,63834.0,100.0,23.0,19.0,1.0,3.0,611.0,1638.0,3.0,0.0,0.0,4.0,11.0,1.0,0.0,0.0,1.0,1.0,5.0,3.0,0.0,4.0,2.0
612,612.0,6457.560953,37548.0,81.0,12.0,9.0,0.0,3.0,612.0,697.0,0.0,0.0,1.0,0.0,26.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,3.0,0.0,1.0
613,613.0,7281.44014,0.0,69.0,28.0,28.0,3.0,2.0,613.0,1150.0,0.0,0.0,0.0,3.0,28.0,4.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,0.0,1.0
614,614.0,2592.437797,72421.0,65.0,8.0,23.0,0.0,1.0,614.0,4029.0,1.0,1.0,0.0,3.0,11.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,0.0,2.0
615,615.0,4678.423394,83102.0,116.0,15.0,35.0,0.0,1.0,615.0,8552.0,2.0,0.0,2.0,4.0,8.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0
616,616.0,13869.92705,28432.0,118.0,1.0,59.0,0.0,2.0,616.0,4854.0,3.0,1.0,0.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,2.0
617,617.0,8717.777831,83707.0,108.0,2.0,72.0,0.0,7.0,617.0,4297.0,2.0,0.0,2.0,4.0,45.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0
618,618.0,5233.986808,63259.0,65.0,25.0,14.0,0.0,7.0,618.0,7154.0,1.0,0.0,0.0,1.0,53.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0
619,619.0,4764.189722,0.0,67.0,18.0,73.0,0.0,8.0,619.0,6408.0,2.0,0.0,0.0,3.0,56.0,4.0,0.0,1.0,2.0,1.0,5.0,0.0,3.0,0.0,1.0
620,620.0,2472.469209,63860.0,62.0,26.0,81.0,0.0,1.0,620.0,8488.0,3.0,1.0,0.0,1.0,12.0,1.0,0.0,2.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0
621,621.0,5608.316348,67176.0,72.0,20.0,90.0,0.0,9.0,621.0,678.0,4.0,0.0,0.0,3.0,45.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,0.0,0.0
622,622.0,5505.057003,86132.0,68.0,30.0,10.0,0.0,3.0,622.0,625.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,5.0,1.0,2.0,5.0,1.0
623,623.0,2606.208503,28519.0,66.0,1.0,56.0,0.0,1.0,623.0,4727.0,3.0,0.0,0.0,0.0,36.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,3.0,5.0,0.0
624,624.0,10481.94383,39102.0,88.0,11.0,98.0,0.0,2.0,624.0,4956.0,0.0,0.0,1.0,3.0,20.0,1.0,0.0,0.0,1.0,1.0,5.0,2.0,0.0,0.0,1.0
625,625.0,3256.766388,0.0,89.0,17.0,56.0,0.0,1.0,625.0,9132.0,1.0,0.0,1.0,0.0,14.0,4.0,0.0,1.0,1.0,1.0,5.0,1.0,3.0,0.0,2.0
626,626.0,30475.78048,97298.0,128.0,16.0,38.0,0.0,2.0,626.0,7152.0,1.0,0.0,1.0,1.0,23.0,1.0,0.0,0.0,2.0,1.0,5.0,3.0,3.0,4.0,1.0
627,627.0,6364.902164,41986.0,84.0,25.0,31.0,2.0,5.0,627.0,5852.0,2.0,0.0,1.0,3.0,9.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,1.0,5.0,2.0
628,628.0,9468.509337,0.0,88.0,6.0,47.0,0.0,2.0,628.0,265.0,0.0,0.0,1.0,3.0,45.0,4.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,5.0,1.0
629,629.0,5631.451866,17291.0,73.0,3.0,25.0,0.0,5.0,629.0,4805.0,3.0,0.0,0.0,1.0,22.0,2.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0
630,630.0,7780.999262,0.0,74.0,0.0,52.0,0.0,2.0,630.0,2041.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0
631,631.0,9816.528302,37256.0,62.0,15.0,7.0,0.0,2.0,631.0,8389.0,1.0,1.0,0.0,1.0,20.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0
632,632.0,7519.133631,96306.0,95.0,12.0,17.0,1.0,6.0,632.0,8464.0,3.0,1.0,1.0,3.0,43.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
633,633.0,10179.71704,14290.0,271.0,20.0,40.0,0.0,1.0,633.0,7339.0,1.0,1.0,2.0,0.0,26.0,3.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,2.0,1.0
634,634.0,2772.839235,37038.0,71.0,6.0,97.0,1.0,1.0,634.0,5962.0,1.0,0.0,0.0,1.0,51.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0
635,635.0,4037.501846,90760.0,103.0,5.0,7.0,2.0,1.0,635.0,417.0,3.0,0.0,0.0,1.0,40.0,1.0,1.0,0.0,1.0,2.0,8.0,1.0,1.0,3.0,1.0
636,636.0,21435.87782,20668.0,188.0,34.0,54.0,3.0,2.0,636.0,2290.0,4.0,0.0,0.0,3.0,28.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,0.0
637,637.0,2676.867914,54480.0,67.0,19.0,91.0,0.0,1.0,637.0,4462.0,3.0,0.0,0.0,3.0,53.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0
638,638.0,2523.959554,16244.0,68.0,4.0,85.0,0.0,1.0,638.0,1189.0,1.0,0.0,0.0,1.0,47.0,2.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,5.0,1.0
639,639.0,6988.401604,22436.0,89.0,24.0,21.0,0.0,3.0,639.0,1054.0,1.0,0.0,1.0,1.0,49.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0,1.0,0.0,2.0
640,640.0,2695.963857,25544.0,68.0,18.0,30.0,0.0,1.0,640.0,6278.0,4.0,0.0,0.0,0.0,35.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0
641,641.0,2673.319593,28728.0,67.0,8.0,10.0,0.0,1.0,641.0,8011.0,0.0,0.0,0.0,4.0,35.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,0.0,2.0
642,642.0,12157.32992,57449.0,103.0,6.0,28.0,0.0,2.0,642.0,5803.0,0.0,1.0,2.0,3.0,50.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0
643,643.0,2957.764017,83318.0,73.0,21.0,42.0,0.0,1.0,643.0,6823.0,1.0,0.0,0.0,2.0,55.0,1.0,0.0,2.0,0.0,1.0,3.0,2.0,3.0,5.0,1.0
644,644.0,7433.820995,55561.0,63.0,2.0,79.0,0.0,2.0,644.0,2380.0,4.0,0.0,0.0,3.0,21.0,1.0,1.0,2.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0
645,645.0,3099.538005,0.0,102.0,18.0,32.0,5.0,1.0,645.0,3151.0,2.0,0.0,0.0,0.0,10.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,1.0
646,646.0,8415.684559,55308.0,107.0,17.0,74.0,0.0,6.0,646.0,4861.0,3.0,0.0,0.0,0.0,22.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0
647,647.0,26843.12452,36068.0,97.0,0.0,10.0,0.0,2.0,647.0,1038.0,3.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0
648,648.0,13057.17071,48804.0,112.0,1.0,4.0,1.0,2.0,648.0,851.0,3.0,0.0,2.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0
649,649.0,9599.950239,0.0,131.0,6.0,52.0,0.0,6.0,649.0,5969.0,3.0,0.0,1.0,1.0,16.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0,3.0,2.0
650,650.0,8535.108918,55790.0,111.0,4.0,40.0,0.0,9.0,650.0,2223.0,3.0,0.0,0.0,0.0,45.0,1.0,1.0,0.0,2.0,1.0,5.0,2.0,1.0,3.0,1.0
651,651.0,8293.481886,70258.0,69.0,20.0,65.0,0.0,2.0,651.0,371.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0
652,652.0,6846.150323,0.0,95.0,13.0,20.0,0.0,5.0,652.0,3253.0,3.0,1.0,1.0,0.0,19.0,4.0,0.0,1.0,0.0,1.0,4.0,0.0,2.0,5.0,0.0
653,653.0,6636.859781,47274.0,83.0,32.0,26.0,1.0,5.0,653.0,7843.0,3.0,0.0,1.0,0.0,27.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
