,Total Claim Amount
8762,744.9243309999999
8763,75.663572
8764,319.49223
8765,298.430234
8766,455.65403200000003
8767,502.873215
8768,412.8
8769,571.2
8770,408.0
8771,441.951758
8772,364.8
8773,350.14387200000004
8774,932.654942
8775,350.4
8776,849.2086009999999
8777,11.549207000000001
8778,537.6
8779,441.98886799999997
8780,813.6
8781,145.448401
8782,578.9457610000001
8783,228.515513
8784,108.89238200000001
8785,34.235959
8786,276.503559
8787,384.0
8788,464.714188
8789,302.4
8790,617.650751
8791,9.275859
8792,413.25233
8793,113.80411699999999
8794,513.6
8795,393.6
8796,523.2
8797,556.8
8798,755.19863
8799,109.906628
8800,590.4
8801,542.4
8802,413.288528
8803,159.383042
8804,681.577742
8805,835.2
8806,504.0
8807,77.695518
8808,604.8
8809,909.876614
8810,321.6
8811,321.6
8812,475.2
8813,99.509191
8814,10.475529
8815,319.710124
8816,748.7747730000001
8817,179.430114
8818,842.4
8819,491.02702400000004
8820,496.474767
8821,318.882053
8822,1339.2
8823,566.4
8824,302.4
8825,2275.265075
8826,333.478333
8827,537.6
8828,412.8
8829,482.4
8830,715.039363
8831,842.4
8832,296.995798
8833,289.386343
8834,358.985713
8835,403.737293
8836,331.2
8837,552.845318
8838,350.4
8839,467.803638
8840,679.052398
8841,371.679189
8842,75.110004
8843,350.4
8844,662.4
8845,294.59167599999995
8846,585.6
8847,297.6
8848,32.714226000000004
8849,364.8
8850,439.762045
8851,1724.2349329999997
8852,218.395525
8853,1778.4
8854,585.6
8855,398.502948
8856,412.471
8857,190.120714
8858,278.20862200000005
8859,1032.3294449999999
8860,617.705323
8861,119.587974
8862,98.991733
8863,101.753098
8864,770.4
8865,979.2
8866,380.069056
8867,316.8
8868,928.8
8869,542.4
8870,326.4
8871,379.2
8872,638.543326
8873,312.0
8874,287.556107
8875,174.327925
8876,312.0
8877,148.820742
8878,898.914194
8879,571.2
8880,269.065636
8881,460.889274
8882,120.69808
8883,537.6
8884,523.2
8885,552.0
8886,525.6
8887,166.78838000000002
8888,6.342791
8889,566.4
8890,25.333594
8891,494.4
8892,39.579516
8893,307.2
8894,106.528651
8895,561.6
8896,41.694266
8897,151.021648
8898,328.82872000000003
8899,820.8
8900,350.4
8901,288.594641
8902,1212.054819
8903,722.404711
8904,456.0
8905,165.098152
8906,463.604317
8907,294.705573
8908,169.386126
8909,512.861063
8910,407.638917
8911,2059.2
8912,112.66091599999999
8913,422.4
8914,441.6
8915,3.406136
8916,810.907059
8917,94.507735
8918,214.91451
8919,350.4
8920,955.2
8921,451.2
8922,118.556928
8923,1737.3202760000001
8924,284.211516
8925,29.828668
8926,494.4
8927,316.8
8928,638.4
8929,685.12694
8930,171.685669
8931,617.936885
8932,289.77269
8933,213.027868
8934,340.8
8935,307.2
8936,241.232198
8937,352.31174300000004
8938,312.0
8939,355.2
8940,499.2
8941,772.8
8942,379.897943
8943,1321.584957
8944,432.835989
8945,44.159065000000005
8946,316.8
8947,1145.746845
8948,525.6
8949,10.367410000000001
8950,808.6183070000001
8951,453.6
8952,432.4081
8953,408.0
8954,379.075927
8955,79.293115
8956,791.8780419999999
8957,319.867735
8958,403.991524
8959,51.549119
8960,566.4
8961,245.693546
8962,366.0396
8963,375.204446
8964,528.0
8965,653.7269190000001
8966,63.760358
8967,1004.755092
8968,595.2
8969,460.8
8970,302.4
8971,552.0
8972,518.4
8973,262.086021
8974,801.6
8975,61.769564
8976,230.43625600000001
8977,850.175941
8978,480.925301
8979,499.2
8980,558.099357
8981,312.0
8982,268.710908
8983,419.36595800000003
8984,436.494292
8985,638.4
8986,91.464233
8987,537.6
8988,500.66506100000004
8989,360.670642
8990,335.936021
8991,277.225868
8992,432.0
8993,323.607074
8994,64.855035
8995,489.6
8996,705.42264
8997,379.281455
8998,556.8
8999,377.561463
9000,88.765534
9001,386.25849500000004
9002,302.4
9003,296.209127
9004,398.4
9005,537.6
9006,342.913243
9007,556.5681030000001
9008,61.570877
9009,199.23876
9010,1247.79856
9011,511.750971
9012,336.0
9013,231.20188599999997
9014,446.4
9015,362.026936
9016,321.6
9017,206.24435
9018,222.62623399999998
9019,56.050580000000004
9020,1133.801271
9021,412.8
9022,420.60678499999995
9023,426.248686
9024,482.77815499999997
9025,393.6
9026,766.3223879999999
9027,104.918485
9028,120.06028300000001
9029,694.598288
9030,488.272759
9031,398.421636
9032,52.121928999999994
9033,326.4
9034,904.3782679999999
9035,978.257137
9036,351.270869
9037,326.4
9038,873.1273449999999
9039,336.0
9040,453.89563300000003
9041,302.45843199999996
9042,50.740536
9043,336.0
9044,398.4
9045,352.89484300000004
9046,307.2
9047,85.416096
9048,132.56843500000002
9049,2452.894264
9050,538.649619
9051,132.023007
9052,350.4
9053,617.515196
9054,350.4
9055,249.15119900000002
9056,489.6
9057,321.6
9058,323.424189
9059,567.48055
9060,331.32563799999997
9061,763.2
9062,469.35971500000005
9063,489.6
9064,384.0
9065,307.2
9066,542.4
9067,583.2
9068,432.0
9069,482.4
9070,321.6
9071,345.6
9072,116.20956799999999
9073,523.030597
9074,388.8
9075,685.048914
9076,553.1741089999999
9077,350.4
9078,880.435943
9079,167.028453
9080,712.7128700000001
9081,292.8
9082,542.4
9083,460.8
9084,655.2
9085,556.8
9086,610.6172849999999
9087,373.289571
9088,504.0
9089,326.4
9090,561.6
9091,465.922152
9092,292.8
9093,337.305815
9094,356.08322999999996
9095,316.8
9096,686.815162
9097,848.7373640000001
9098,461.306722
9099,77.695607
9100,460.8
9101,158.077504
9102,225.578841
9103,1329.957905
9104,250.65230899999997
9105,364.8
9106,956.689634
9107,1027.0000289999998
9108,666.042098
9109,1254.177129
9110,523.2
9111,400.832857
9112,165.478147
9113,6.880385
9114,331.170924
9115,513.6
9116,331.2
9117,185.530076
9118,322.575677
9119,326.4
9120,518.4
9121,590.4
9122,465.6
9123,364.8
9124,643.2
9125,1950.7255469999998
9126,482.4
9127,307.2
9128,541.282007
9129,198.23476399999998
9130,379.2
9131,790.784983
9132,691.2
9133,369.6
